GID_0,NAME_0,GID_1,NAME_1,NL_NAME_1,GID_2,NAME_2,NL_NAME_2,GID_3,NAME_3,VARNAME_3,NL_NAME_3,TYPE_3,ENGTYPE_3,CC_3,HASC_3
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.6_1,Ea Phê,Ea Phe,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.7_1,Ea Uy,Ea Uy,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.8_1,Ea Yiêng,Ea Yieng,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.9_1,Ea Yông,Ea Yong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.10_1,Hòa An,Hoa An,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.11_1,Hòa Đông,Hoa Dong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.12_1,Hòa Tiến,Hoa Tien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.13_1,KRông Búk,KRong Buk,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.14_1,Phước An,Phuoc An,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.15_1,Tân Tiến,Tan Tien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.12_1,Krông Pắc,,VNM.15.12.16_1,Vụ Bổn,Vu Bon,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.1_1,Bông Krang,Bong Krang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.2_1,Buôn Triết,Buon Triet,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.3_1,Buôn Tría,Buon Tria,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.4_1,Đắk Liêng,Dak Lieng,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.5_1,Đắk Nuê,Dak Nue,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.6_1,Đắk Phơi,Dak Phoi,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.7_1,Ea R'Bin,Ea R'Bin,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.8_1,Krông Nô,Krong No,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.9_1,Liên Sơn,Lien Son,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.10_1,Nam Ka,Nam Ka,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.13_1,Lắk,,VNM.15.13.11_1,Yang Tao,Yang Tao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.1_1,Cư K Róa,Cu K Roa,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.2_1,Cư M'ta,Cu M'ta,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.3_1,Cư Prao,Cu Prao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.4_1,Cư San,Cu San,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.5_1,Ea H'MLay,Ea H'MLay,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.6_1,Ea Lai,Ea Lai,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.7_1,Ea M' Doal,Ea M' Doal,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.8_1,Ea Pil,Ea Pil,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.9_1,Ea Riêng,Ea Rieng,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.10_1,Ea Trang,Ea Trang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.11_1,Krông Á,Krong A,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.12_1,Krông Jing,Krong Jing,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.14_1,M'Đrắk,,VNM.15.14.13_1,M'Đrắk,M'Drak,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.1_1,An Bình,An Binh,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.2_1,An Lạc,An Lac,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.3_1,Bình Tân,Binh Tan,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.4_1,Bình Thuận,Binh Thuan,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.5_1,Cư Bao,Cu Bao,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.6_1,Đạt Hiếu,Dat Hieu,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.7_1,Đoàn Kết,Doan Ket,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.8_1,Ea Blang,Ea Blang,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.9_1,Ea Drông,Ea Drong,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.10_1,Ea Siên,Ea Sien,,Xã,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.11_1,Thống Nhất,Thong Nhat,,Phường,Ward,,
VNM,Vietnam,VNM.15_1,Đắk Lắk,,VNM.15.15_1,Thị Xã Buôn Hồ,,VNM.15.15.12_1,Thiện An,Thien An,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.1_1,Cư Knia,Cu Knia,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.2_1,Đắk DRông,Dak DRong,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.3_1,Đắk Wil,Dak Wil,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.4_1,Ea Pô,Ea Po,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.5_1,Ea T'Ling,Ea T'Ling,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.6_1,Nam Dong,Nam Dong,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.7_1,Tâm Thắng,Tam Thang,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.1_1,Cư Jút,,VNM.16.1.8_1,Trúc Sơn,Truc Son,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.1_1,Đắk Gằn,Dak Gan,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.2_1,Đắk Lao,Dak Lao,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.3_1,Đắk Mil,Dak Mil,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.4_1,Đắk N'Drót,Dak N'Drot,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.5_1,Đắk R'La,Dak R'La,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.6_1,Đắk Sắk,Dak Sak,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.7_1,Đức Mạnh,Duc Manh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.8_1,Đức Minh,Duc Minh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.9_1,Long Sơn,Long Son,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.2_1,Đắk Mil,,VNM.16.2.10_1,Thuận An,Thuan An,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.1_1,Đạo Nghĩa,Dao Nghia,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.2_1,Đắk Ru,Dak Ru,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.3_1,Đắk Sin,Dak Sin,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.4_1,Đắk Wer,Dak Wer,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.5_1,Hưng Bình,Hung Binh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.6_1,Kiến Đức,Kien Duc,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.7_1,Kiến Thành,Kien Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.8_1,Nghĩa Thắng,Nghia Thang,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.9_1,Nhân Cơ,Nhan Co,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.10_1,Nhân Đạo,Nhan Dao,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.3_1,Đắk R'Lấp,,VNM.16.3.11_1,Quảng Tín,Quang Tin,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.1_1,Đắk Hòa,Dak Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.2_1,Đắk Môl,Dak Mol,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.3_1,Đắk N'Dung,Dak N'Dung,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.4_1,Đức An,Duc An,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.5_1,Nam Bình,Nam Binh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.6_1,Nâm N'Jang,Nam N'Jang,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.7_1,Thuận Hạnh,Thuan Hanh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.8_1,Thuận Hà,Thuan Ha,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.4_1,Đắk Song,,VNM.16.4.9_1,Trường Xuân,Truong Xuan,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.1_1,Đắk Ha,Dak Ha,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.2_1,Đắk Plao,Dak Plao,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.3_1,Đắk R'Măng,Dak R'Mang,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.4_1,Đắk Som,Dak Som,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.5_1,Quảng Hoà,Quang Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.6_1,Quảng Khê,Quang Khe,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.5_1,Đăk Glong,,VNM.16.5.7_1,Quảng Sơn,Quang Son,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.1_1,Đắk Nia,Dak Nia,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.2_1,Đăk R'Moan,Dak R'Moan,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.3_1,Nghĩa Đức,Nghia Duc,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.4_1,Nghĩa Phú,Nghia Phu,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.5_1,Nghĩa Tân,Nghia Tan,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.6_1,Nghĩa Thành,Nghia Thanh,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.7_1,Nghĩa Trung,Nghia Trung,,Phường,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.6_1,Gia Nghĩa,,VNM.16.6.8_1,Quảng Thành,Quang Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.1_1,Buôn Choah,Buon Choah,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.2_1,Đắk Drô,Dak Dro,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.3_1,Đắk Mâm,Dak Mam,,Thị trấn,Townlet,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.4_1,Đắk Nang,Dak Nang,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.5_1,Đắk Sôr,Dak Sor,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.6_1,Đức Xuyên,Duc Xuyen,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.7_1,Nam Đà,Nam Da,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.8_1,Nâm N'Đir,Nam N'Dir,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.9_1,Nâm Nung,Nam Nung,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.10_1,Nam Xuân,Nam Xuan,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.11_1,Quảng Phú,Quang Phu,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.7_1,Krông Nô,,VNM.16.7.12_1,Tân Thành,Tan Thanh,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.1_1,Đắk Búk So,Dak Buk So,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.2_1,Đắk Ngo,Dak Ngo,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.3_1,Đắk R'Tíh,Dak R'Tih,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.4_1,Quảng Tâm,Quang Tam,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.5_1,Quảng Tân,Quang Tan,,Xã,Ward,,
VNM,Vietnam,VNM.16_1,Đắk Nông,,VNM.16.8_1,Tuy Đức,,VNM.16.8.6_1,Quảng Trực,Quang Truc,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.1_1,An Bình,An Binh,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.2_1,An Hoà,An Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.3_1,Bửu Hòa,Buu Hoa,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.4_1,Bửu Long,Buu Long,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.5_1,Bình Đa,Binh Da,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.6_1,Hố Nai,Ho Nai,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.7_1,Hiệp Hòa,Hiep Hoa,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.8_1,Hóa An,Hoa An,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.9_1,Hòa Bình,Hoa Binh,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.10_1,Long Bình,Long Binh,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.11_1,Long Bình Tân,Long Binh Tan,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.12_1,Long Hưng,Long Hung,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.13_1,Phước Tân,Phuoc Tan,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.14_1,Quang Vinh,Quang Vinh,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.15_1,Quyết Thắng,Quyet Thang,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.16_1,Tam Hiệp,Tam Hiep,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.17_1,Tam Hòa,Tam Hoa,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.18_1,Tam Phước,Tam Phuoc,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.19_1,Tân Biên,Tan Bien,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.20_1,Tân Hạnh,Tan Hanh,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.21_1,Tân Hiệp,Tan Hiep,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.22_1,Tân Hòa,Tan Hoa,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.23_1,Tân Mai,Tan Mai,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.24_1,Tân Phong,Tan Phong,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.25_1,Tân Tiến,Tan Tien,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.26_1,Tân Vạn,Tan Van,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.27_1,Thống Nhất,Thong Nhat,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.28_1,Thanh Bình,Thanh Binh,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.29_1,Trảng Dài,Trang Dai,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.1_1,Biên Hòa,,VNM.17.1.30_1,Trung Dũng,Trung Dung,,Phường,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.1_1,Bảo Bình,Bao Binh,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.2_1,Lâm San,Lam San,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.3_1,Long Giao,Long Giao,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.4_1,Nhân Nghĩa,Nhan Nghia,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.5_1,Sông Nhạn,Song Nhan,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.6_1,Sông Ray,Song Ray,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.7_1,Thừa Đức,Thua Duc,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.8_1,Xuân Bảo,Xuan Bao,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.9_1,Xuân Đông,Xuan Dong,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.10_1,Xuân Đường,Xuan Duong,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.11_1,Xuân Mỹ,Xuan My,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.12_1,Xuân Quế,Xuan Que,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.2_1,Cẩm Mỹ,,VNM.17.2.13_1,Xuân Tây,Xuan Tay,,Xã,Ward,,
VNM,Vietnam,VNM.17_1,Đồng Nai,,VNM.17.3_1,Định Quán,,VNM.17.3.1_1,Định Quán,Dinh Quan,,Thị trấn,Townlet,,
